ags,type,key,value,state
05116,recipients,recipients_nursing_class_unknown,16.0,Nordrhein-Westfalen
05117,recipients,recipients_nursing_class_1,713.0,Nordrhein-Westfalen
05117,recipients,recipients_nursing_class_2,626.0,Nordrhein-Westfalen
05117,recipients,recipients_nursing_class_3,379.0,Nordrhein-Westfalen
05117,recipients,recipients_nursing_class_unknown,9.0,Nordrhein-Westfalen
05119,recipients,recipients_nursing_class_1,836.0,Nordrhein-Westfalen
05119,recipients,recipients_nursing_class_2,843.0,Nordrhein-Westfalen
05119,recipients,recipients_nursing_class_3,428.0,Nordrhein-Westfalen
05119,recipients,recipients_nursing_class_unknown,11.0,Nordrhein-Westfalen
05120,recipients,recipients_nursing_class_1,354.0,Nordrhein-Westfalen
05120,recipients,recipients_nursing_class_2,479.0,Nordrhein-Westfalen
05120,recipients,recipients_nursing_class_3,197.0,Nordrhein-Westfalen
05120,recipients,recipients_nursing_class_unknown,8.0,Nordrhein-Westfalen
05122,recipients,recipients_nursing_class_1,619.0,Nordrhein-Westfalen
05122,recipients,recipients_nursing_class_2,751.0,Nordrhein-Westfalen
05122,recipients,recipients_nursing_class_3,396.0,Nordrhein-Westfalen
05122,recipients,recipients_nursing_class_unknown,7.0,Nordrhein-Westfalen
05124,recipients,recipients_nursing_class_1,1417.0,Nordrhein-Westfalen
05124,recipients,recipients_nursing_class_2,1506.0,Nordrhein-Westfalen
05124,recipients,recipients_nursing_class_3,879.0,Nordrhein-Westfalen
05124,recipients,recipients_nursing_class_unknown,17.0,Nordrhein-Westfalen
05154,recipients,recipients_nursing_class_1,1111.0,Nordrhein-Westfalen
05154,recipients,recipients_nursing_class_2,1014.0,Nordrhein-Westfalen
05154,recipients,recipients_nursing_class_3,777.0,Nordrhein-Westfalen
05154,recipients,recipients_nursing_class_unknown,70.0,Nordrhein-Westfalen
05158,recipients,recipients_nursing_class_1,1867.0,Nordrhein-Westfalen
05158,recipients,recipients_nursing_class_2,1840.0,Nordrhein-Westfalen
05158,recipients,recipients_nursing_class_3,1146.0,Nordrhein-Westfalen
05158,recipients,recipients_nursing_class_unknown,48.0,Nordrhein-Westfalen
05162,recipients,recipients_nursing_class_1,1085.0,Nordrhein-Westfalen
05162,recipients,recipients_nursing_class_2,1261.0,Nordrhein-Westfalen
05162,recipients,recipients_nursing_class_3,815.0,Nordrhein-Westfalen
05162,recipients,recipients_nursing_class_unknown,20.0,Nordrhein-Westfalen
05166,recipients,recipients_nursing_class_1,894.0,Nordrhein-Westfalen
05166,recipients,recipients_nursing_class_2,1029.0,Nordrhein-Westfalen
05166,recipients,recipients_nursing_class_3,678.0,Nordrhein-Westfalen
05166,recipients,recipients_nursing_class_unknown,9.0,Nordrhein-Westfalen
05170,recipients,recipients_nursing_class_1,1570.0,Nordrhein-Westfalen
05170,recipients,recipients_nursing_class_2,1738.0,Nordrhein-Westfalen
05170,recipients,recipients_nursing_class_3,1161.0,Nordrhein-Westfalen
05170,recipients,recipients_nursing_class_unknown,28.0,Nordrhein-Westfalen
05314,recipients,recipients_nursing_class_1,1106.0,Nordrhein-Westfalen
05314,recipients,recipients_nursing_class_2,1094.0,Nordrhein-Westfalen
05314,recipients,recipients_nursing_class_3,670.0,Nordrhein-Westfalen
05314,recipients,recipients_nursing_class_unknown,57.0,Nordrhein-Westfalen
05315,recipients,recipients_nursing_class_1,2973.0,Nordrhein-Westfalen
05315,recipients,recipients_nursing_class_2,2935.0,Nordrhein-Westfalen
05315,recipients,recipients_nursing_class_3,1713.0,Nordrhein-Westfalen
05315,recipients,recipients_nursing_class_unknown,86.0,Nordrhein-Westfalen
05316,recipients,recipients_nursing_class_1,494.0,Nordrhein-Westfalen
05316,recipients,recipients_nursing_class_2,550.0,Nordrhein-Westfalen
05316,recipients,recipients_nursing_class_3,336.0,Nordrhein-Westfalen
05316,recipients,recipients_nursing_class_unknown,14.0,Nordrhein-Westfalen
05334,recipients,recipients_nursing_class_1,2046.0,Nordrhein-Westfalen
05334,recipients,recipients_nursing_class_2,2155.0,Nordrhein-Westfalen
05334,recipients,recipients_nursing_class_3,1056.0,Nordrhein-Westfalen
05334,recipients,recipients_nursing_class_unknown,53.0,Nordrhein-Westfalen
05358,recipients,recipients_nursing_class_1,1113.0,Nordrhein-Westfalen
05358,recipients,recipients_nursing_class_2,1178.0,Nordrhein-Westfalen
05358,recipients,recipients_nursing_class_3,519.0,Nordrhein-Westfalen
05358,recipients,recipients_nursing_class_unknown,29.0,Nordrhein-Westfalen
05362,recipients,recipients_nursing_class_1,1389.0,Nordrhein-Westfalen
05362,recipients,recipients_nursing_class_2,1510.0,Nordrhein-Westfalen
05362,recipients,recipients_nursing_class_3,614.0,Nordrhein-Westfalen
05362,recipients,recipients_nursing_class_unknown,31.0,Nordrhein-Westfalen
05366,recipients,recipients_nursing_class_1,896.0,Nordrhein-Westfalen
05366,recipients,recipients_nursing_class_2,825.0,Nordrhein-Westfalen
05366,recipients,recipients_nursing_class_3,462.0,Nordrhein-Westfalen
05366,recipients,recipients_nursing_class_unknown,23.0,Nordrhein-Westfalen
05370,recipients,recipients_nursing_class_1,1011.0,Nordrhein-Westfalen
05370,recipients,recipients_nursing_class_2,1112.0,Nordrhein-Westfalen
05370,recipients,recipients_nursing_class_3,625.0,Nordrhein-Westfalen
05370,recipients,recipients_nursing_class_unknown,38.0,Nordrhein-Westfalen
05374,recipients,recipients_nursing_class_1,1075.0,Nordrhein-Westfalen
05374,recipients,recipients_nursing_class_2,1060.0,Nordrhein-Westfalen
05374,recipients,recipients_nursing_class_3,724.0,Nordrhein-Westfalen
05374,recipients,recipients_nursing_class_unknown,81.0,Nordrhein-Westfalen
05378,recipients,recipients_nursing_class_1,946.0,Nordrhein-Westfalen
05378,recipients,recipients_nursing_class_2,1061.0,Nordrhein-Westfalen
05378,recipients,recipients_nursing_class_3,643.0,Nordrhein-Westfalen
05378,recipients,recipients_nursing_class_unknown,31.0,Nordrhein-Westfalen
05382,recipients,recipients_nursing_class_1,1615.0,Nordrhein-Westfalen
05382,recipients,recipients_nursing_class_2,1818.0,Nordrhein-Westfalen
05382,recipients,recipients_nursing_class_3,1122.0,Nordrhein-Westfalen
05382,recipients,recipients_nursing_class_unknown,66.0,Nordrhein-Westfalen
05512,recipients,recipients_nursing_class_1,508.0,Nordrhein-Westfalen
05512,recipients,recipients_nursing_class_2,495.0,Nordrhein-Westfalen
05512,recipients,recipients_nursing_class_3,314.0,Nordrhein-Westfalen
05512,recipients,recipients_nursing_class_unknown,13.0,Nordrhein-Westfalen
05513,recipients,recipients_nursing_class_1,1113.0,Nordrhein-Westfalen
05513,recipients,recipients_nursing_class_2,970.0,Nordrhein-Westfalen
05513,recipients,recipients_nursing_class_3,474.0,Nordrhein-Westfalen
05513,recipients,recipients_nursing_class_unknown,12.0,Nordrhein-Westfalen
05515,recipients,recipients_nursing_class_1,1084.0,Nordrhein-Westfalen
05515,recipients,recipients_nursing_class_2,982.0,Nordrhein-Westfalen
05515,recipients,recipients_nursing_class_3,411.0,Nordrhein-Westfalen
05515,recipients,recipients_nursing_class_unknown,70.0,Nordrhein-Westfalen
05554,recipients,recipients_nursing_class_1,1136.0,Nordrhein-Westfalen
05554,recipients,recipients_nursing_class_2,1185.0,Nordrhein-Westfalen
05554,recipients,recipients_nursing_class_3,557.0,Nordrhein-Westfalen
05554,recipients,recipients_nursing_class_unknown,24.0,Nordrhein-Westfalen
05558,recipients,recipients_nursing_class_1,916.0,Nordrhein-Westfalen
05558,recipients,recipients_nursing_class_2,920.0,Nordrhein-Westfalen
05558,recipients,recipients_nursing_class_3,448.0,Nordrhein-Westfalen
05558,recipients,recipients_nursing_class_unknown,45.0,Nordrhein-Westfalen
05562,recipients,recipients_nursing_class_1,2816.0,Nordrhein-Westfalen
05562,recipients,recipients_nursing_class_2,2994.0,Nordrhein-Westfalen
05562,recipients,recipients_nursing_class_3,1203.0,Nordrhein-Westfalen
05562,recipients,recipients_nursing_class_unknown,67.0,Nordrhein-Westfalen
05566,recipients,recipients_nursing_class_1,1528.0,Nordrhein-Westfalen
05566,recipients,recipients_nursing_class_2,1507.0,Nordrhein-Westfalen
05566,recipients,recipients_nursing_class_3,660.0,Nordrhein-Westfalen
05566,recipients,recipients_nursing_class_unknown,138.0,Nordrhein-Westfalen
05570,recipients,recipients_nursing_class_1,859.0,Nordrhein-Westfalen
05570,recipients,recipients_nursing_class_2,890.0,Nordrhein-Westfalen
05570,recipients,recipients_nursing_class_3,478.0,Nordrhein-Westfalen
05570,recipients,recipients_nursing_class_unknown,35.0,Nordrhein-Westfalen
05711,recipients,recipients_nursing_class_1,1038.0,Nordrhein-Westfalen
05711,recipients,recipients_nursing_class_2,1198.0,Nordrhein-Westfalen
05711,recipients,recipients_nursing_class_3,668.0,Nordrhein-Westfalen
05711,recipients,recipients_nursing_class_unknown,31.0,Nordrhein-Westfalen
05754,recipients,recipients_nursing_class_1,1092.0,Nordrhein-Westfalen
05754,recipients,recipients_nursing_class_2,1054.0,Nordrhein-Westfalen
05754,recipients,recipients_nursing_class_3,479.0,Nordrhein-Westfalen
05754,recipients,recipients_nursing_class_unknown,41.0,Nordrhein-Westfalen
05758,recipients,recipients_nursing_class_1,1021.0,Nordrhein-Westfalen
05758,recipients,recipients_nursing_class_2,952.0,Nordrhein-Westfalen
05758,recipients,recipients_nursing_class_3,408.0,Nordrhein-Westfalen
05758,recipients,recipients_nursing_class_unknown,34.0,Nordrhein-Westfalen
05762,recipients,recipients_nursing_class_1,603.0,Nordrhein-Westfalen
05762,recipients,recipients_nursing_class_2,630.0,Nordrhein-Westfalen
05762,recipients,recipients_nursing_class_3,301.0,Nordrhein-Westfalen
05762,recipients,recipients_nursing_class_unknown,22.0,Nordrhein-Westfalen
05766,recipients,recipients_nursing_class_1,1493.0,Nordrhein-Westfalen
05766,recipients,recipients_nursing_class_2,1349.0,Nordrhein-Westfalen
05766,recipients,recipients_nursing_class_3,612.0,Nordrhein-Westfalen
05766,recipients,recipients_nursing_class_unknown,81.0,Nordrhein-Westfalen
05770,recipients,recipients_nursing_class_1,1544.0,Nordrhein-Westfalen
05770,recipients,recipients_nursing_class_2,1498.0,Nordrhein-Westfalen
05770,recipients,recipients_nursing_class_3,726.0,Nordrhein-Westfalen
05770,recipients,recipients_nursing_class_unknown,80.0,Nordrhein-Westfalen
05774,recipients,recipients_nursing_class_1,901.0,Nordrhein-Westfalen
05774,recipients,recipients_nursing_class_2,979.0,Nordrhein-Westfalen
05774,recipients,recipients_nursing_class_3,549.0,Nordrhein-Westfalen
05774,recipients,recipients_nursing_class_unknown,60.0,Nordrhein-Westfalen
05911,recipients,recipients_nursing_class_1,1346.0,Nordrhein-Westfalen
05911,recipients,recipients_nursing_class_2,1487.0,Nordrhein-Westfalen
05911,recipients,recipients_nursing_class_3,673.0,Nordrhein-Westfalen
05911,recipients,recipients_nursing_class_unknown,36.0,Nordrhein-Westfalen
05913,recipients,recipients_nursing_class_1,2306.0,Nordrhein-Westfalen
05913,recipients,recipients_nursing_class_2,2197.0,Nordrhein-Westfalen
05913,recipients,recipients_nursing_class_3,985.0,Nordrhein-Westfalen
05913,recipients,recipients_nursing_class_unknown,111.0,Nordrhein-Westfalen
05914,recipients,recipients_nursing_class_1,733.0,Nordrhein-Westfalen
05914,recipients,recipients_nursing_class_2,861.0,Nordrhein-Westfalen
05914,recipients,recipients_nursing_class_3,437.0,Nordrhein-Westfalen
05914,recipients,recipients_nursing_class_unknown,12.0,Nordrhein-Westfalen
05915,recipients,recipients_nursing_class_1,648.0,Nordrhein-Westfalen
05915,recipients,recipients_nursing_class_2,653.0,Nordrhein-Westfalen
05915,recipients,recipients_nursing_class_3,345.0,Nordrhein-Westfalen
05915,recipients,recipients_nursing_class_unknown,26.0,Nordrhein-Westfalen
05916,recipients,recipients_nursing_class_1,844.0,Nordrhein-Westfalen
05916,recipients,recipients_nursing_class_2,763.0,Nordrhein-Westfalen
05916,recipients,recipients_nursing_class_3,303.0,Nordrhein-Westfalen
05916,recipients,recipients_nursing_class_unknown,11.0,Nordrhein-Westfalen
05954,recipients,recipients_nursing_class_1,1492.0,Nordrhein-Westfalen
05954,recipients,recipients_nursing_class_2,1583.0,Nordrhein-Westfalen
05954,recipients,recipients_nursing_class_3,731.0,Nordrhein-Westfalen
05954,recipients,recipients_nursing_class_unknown,35.0,Nordrhein-Westfalen
05958,recipients,recipients_nursing_class_1,929.0,Nordrhein-Westfalen
05958,recipients,recipients_nursing_class_2,888.0,Nordrhein-Westfalen
05958,recipients,recipients_nursing_class_3,461.0,Nordrhein-Westfalen
05958,recipients,recipients_nursing_class_unknown,58.0,Nordrhein-Westfalen
05962,recipients,recipients_nursing_class_1,1777.0,Nordrhein-Westfalen
05962,recipients,recipients_nursing_class_2,1781.0,Nordrhein-Westfalen
05962,recipients,recipients_nursing_class_3,750.0,Nordrhein-Westfalen
05962,recipients,recipients_nursing_class_unknown,55.0,Nordrhein-Westfalen
05966,recipients,recipients_nursing_class_1,546.0,Nordrhein-Westfalen
05966,recipients,recipients_nursing_class_2,588.0,Nordrhein-Westfalen
05966,recipients,recipients_nursing_class_3,258.0,Nordrhein-Westfalen
05966,recipients,recipients_nursing_class_unknown,18.0,Nordrhein-Westfalen
05970,recipients,recipients_nursing_class_1,857.0,Nordrhein-Westfalen
05970,recipients,recipients_nursing_class_2,967.0,Nordrhein-Westfalen
05970,recipients,recipients_nursing_class_3,495.0,Nordrhein-Westfalen
05970,recipients,recipients_nursing_class_unknown,40.0,Nordrhein-Westfalen
05974,recipients,recipients_nursing_class_1,1497.0,Nordrhein-Westfalen
05974,recipients,recipients_nursing_class_2,1413.0,Nordrhein-Westfalen
05974,recipients,recipients_nursing_class_3,656.0,Nordrhein-Westfalen
05974,recipients,recipients_nursing_class_unknown,72.0,Nordrhein-Westfalen
05978,recipients,recipients_nursing_class_1,1466.0,Nordrhein-Westfalen
05978,recipients,recipients_nursing_class_2,1560.0,Nordrhein-Westfalen
05978,recipients,recipients_nursing_class_3,794.0,Nordrhein-Westfalen
05978,recipients,recipients_nursing_class_unknown,52.0,Nordrhein-Westfalen
